product_id,product_type,product_name,size,colour,price,quantity_x,description,sales_id,order_id,price_per_unit,quantity_y,total_price,customer_id,customer_name,gender,age,home_address,zip_code,city,state,country,is_active,payment,order_date,delivery_date,age_group
676,Jacket,Parka,S,yellow,119,80,"A yellow coloured, S sized, Parka Jacket",3070,617,113,1,113.0,371,fulan 371,Prefer not to say,63,8162 James TrackApt. 724,6128,West Jessica,Queensland,Australia,active,30281,2021-08-30,2021-09-07,Adult
732,Jacket,Trench Coat,M,violet,112,61,"A violet coloured, M sized, Trench Coat Jacket",3072,617,119,3,357.0,371,fulan 371,Prefer not to say,63,8162 James TrackApt. 724,6128,West Jessica,Queensland,Australia,active,30281,2021-08-30,2021-09-07,Adult
847,Trousers,Chinos,M,orange,100,73,"A orange coloured, M sized, Chinos Trousers",3074,617,113,1,113.0,371,fulan 371,Prefer not to say,63,8162 James TrackApt. 724,6128,West Jessica,Queensland,Australia,active,30281,2021-08-30,2021-09-07,Adult
876,Trousers,Cords,S,red,113,67,"A red coloured, S sized, Cords Trousers",3071,617,94,1,94.0,371,fulan 371,Prefer not to say,63,8162 James TrackApt. 724,6128,West Jessica,Queensland,Australia,active,30281,2021-08-30,2021-09-07,Adult
970,Trousers,Slim-Fit,XS,indigo,119,74,"A indigo coloured, XS sized, Slim-Fit Trousers",3069,617,97,2,194.0,371,fulan 371,Prefer not to say,63,8162 James TrackApt. 724,6128,West Jessica,Queensland,Australia,active,30281,2021-08-30,2021-09-07,Adult
30,Shirt,Oxford Cloth,XS,violet,114,74,"A violet coloured, XS sized, Oxford Cloth Shirt",4494,897,96,3,288.0,278,fulan 278,Prefer not to say,73,370 Koch SummitApt. 142,8967,North Josephmouth,Queensland,Australia,active,46681,2021-08-26,2021-09-17,Senior
91,Shirt,Flannel,S,blue,96,43,"A blue coloured, S sized, Flannel Shirt",4495,897,118,3,354.0,278,fulan 278,Prefer not to say,73,370 Koch SummitApt. 142,8967,North Josephmouth,Queensland,Australia,active,46681,2021-08-26,2021-09-17,Senior
331,Shirt,Mandarin Collar,S,green,108,74,"A green coloured, S sized, Mandarin Collar Shirt",4496,897,109,1,109.0,278,fulan 278,Prefer not to say,73,370 Koch SummitApt. 142,8967,North Josephmouth,Queensland,Australia,active,46681,2021-08-26,2021-09-17,Senior
546,Jacket,Leather,S,blue,113,75,"A blue coloured, S sized, Leather Jacket",4501,897,98,3,294.0,278,fulan 278,Prefer not to say,73,370 Koch SummitApt. 142,8967,North Josephmouth,Queensland,Australia,active,46681,2021-08-26,2021-09-17,Senior
589,Jacket,Bomber,XL,indigo,90,50,"A indigo coloured, XL sized, Bomber Jacket",4497,897,100,2,200.0,278,fulan 278,Prefer not to say,73,370 Koch SummitApt. 142,8967,North Josephmouth,Queensland,Australia,active,46681,2021-08-26,2021-09-17,Senior
819,Jacket,Shearling,XL,yellow,95,63,"A yellow coloured, XL sized, Shearling Jacket",4498,897,117,1,117.0,278,fulan 278,Prefer not to say,73,370 Koch SummitApt. 142,8967,North Josephmouth,Queensland,Australia,active,46681,2021-08-26,2021-09-17,Senior
820,Jacket,Shearling,XS,green,95,74,"A green coloured, XS sized, Shearling Jacket",4500,897,117,3,351.0,278,fulan 278,Prefer not to say,73,370 Koch SummitApt. 142,8967,North Josephmouth,Queensland,Australia,active,46681,2021-08-26,2021-09-17,Senior
873,Trousers,Chinos,L,violet,100,62,"A violet coloured, L sized, Chinos Trousers",4499,897,113,1,113.0,278,fulan 278,Prefer not to say,73,370 Koch SummitApt. 142,8967,North Josephmouth,Queensland,Australia,active,46681,2021-08-26,2021-09-17,Senior
31,Shirt,Oxford Cloth,S,violet,114,41,"A violet coloured, S sized, Oxford Cloth Shirt",893,184,96,2,192.0,240,fulan 240,Prefer not to say,25,069 Claire GroveSuite 234,7740,New Codyville,Victoria,Australia,active,48997,2021-09-15,2021-09-29,Adult
318,Shirt,Mandarin Collar,L,red,108,54,"A red coloured, L sized, Mandarin Collar Shirt",895,184,109,2,218.0,240,fulan 240,Prefer not to say,25,069 Claire GroveSuite 234,7740,New Codyville,Victoria,Australia,active,48997,2021-09-15,2021-09-29,Adult
1100,Trousers,Cropped,XS,green,99,48,"A green coloured, XS sized, Cropped Trousers",894,184,115,2,230.0,240,fulan 240,Prefer not to say,25,069 Claire GroveSuite 234,7740,New Codyville,Victoria,Australia,active,48997,2021-09-15,2021-09-29,Adult
31,Shirt,Oxford Cloth,S,violet,114,41,"A violet coloured, S sized, Oxford Cloth Shirt",1517,312,96,2,192.0,683,fulan 683,Prefer not to say,45,098 Clarke ParkwayApt. 312,3661,West Finnberg,Australian Capital Territory,Australia,active,38591,2021-07-06,2021-07-31,Adult
78,Shirt,Flannel,L,orange,96,59,"A orange coloured, L sized, Flannel Shirt",1521,312,118,2,236.0,683,fulan 683,Prefer not to say,45,098 Clarke ParkwayApt. 312,3661,West Finnberg,Australian Capital Territory,Australia,active,38591,2021-07-06,2021-07-31,Adult
155,Shirt,Linen,XS,green,116,49,"A green coloured, XS sized, Linen Shirt",1520,312,91,2,182.0,683,fulan 683,Prefer not to say,45,098 Clarke ParkwayApt. 312,3661,West Finnberg,Australian Capital Territory,Australia,active,38591,2021-07-06,2021-07-31,Adult
285,Shirt,Cuban Collar,XS,orange,93,62,"A orange coloured, XS sized, Cuban Collar Shirt",1516,312,105,2,210.0,683,fulan 683,Prefer not to say,45,098 Clarke ParkwayApt. 312,3661,West Finnberg,Australian Capital Territory,Australia,active,38591,2021-07-06,2021-07-31,Adult
684,Jacket,Parka,XL,green,119,55,"A green coloured, XL sized, Parka Jacket",1523,312,113,2,226.0,683,fulan 683,Prefer not to say,45,098 Clarke ParkwayApt. 312,3661,West Finnberg,Australian Capital Territory,Australia,active,38591,2021-07-06,2021-07-31,Adult
713,Jacket,Trench Coat,L,yellow,112,77,"A yellow coloured, L sized, Trench Coat Jacket",1519,312,119,1,119.0,683,fulan 683,Prefer not to say,45,098 Clarke ParkwayApt. 312,3661,West Finnberg,Australian Capital Territory,Australia,active,38591,2021-07-06,2021-07-31,Adult
836,Jacket,Shearling,S,violet,95,49,"A violet coloured, S sized, Shearling Jacket",1524,312,117,1,117.0,683,fulan 683,Prefer not to say,45,098 Clarke ParkwayApt. 312,3661,West Finnberg,Australian Capital Territory,Australia,active,38591,2021-07-06,2021-07-31,Adult
895,Trousers,Cords,XS,blue,113,60,"A blue coloured, XS sized, Cords Trousers",1522,312,94,3,282.0,683,fulan 683,Prefer not to say,45,098 Clarke ParkwayApt. 312,3661,West Finnberg,Australian Capital Territory,Australia,active,38591,2021-07-06,2021-07-31,Adult
899,Trousers,Cords,XL,blue,113,65,"A blue coloured, XL sized, Cords Trousers",1518,312,94,3,282.0,683,fulan 683,Prefer not to say,45,098 Clarke ParkwayApt. 312,3661,West Finnberg,Australian Capital Territory,Australia,active,38591,2021-07-06,2021-07-31,Adult
949,Trousers,Slim-Fit,XL,red,119,67,"A red coloured, XL sized, Slim-Fit Trousers",1526,312,97,1,97.0,683,fulan 683,Prefer not to say,45,098 Clarke ParkwayApt. 312,3661,West Finnberg,Australian Capital Territory,Australia,active,38591,2021-07-06,2021-07-31,Adult
1239,Trousers,Tracksuit Bottoms,XL,yellow,91,59,"A yellow coloured, XL sized, Tracksuit Bottoms Trousers",1525,312,112,3,336.0,683,fulan 683,Prefer not to say,45,098 Clarke ParkwayApt. 312,3661,West Finnberg,Australian Capital Territory,Australia,active,38591,2021-07-06,2021-07-31,Adult
31,Shirt,Oxford Cloth,S,violet,114,41,"A violet coloured, S sized, Oxford Cloth Shirt",2427,492,96,3,288.0,568,fulan 568,Prefer not to say,64,24 Jake MeadowApt. 433,9416,Chloeville,Tasmania,Australia,active,49046,2021-07-24,2021-08-07,Adult
379,Shirt,Henley,XL,indigo,92,52,"A indigo coloured, XL sized, Henley Shirt",2422,492,94,3,282.0,568,fulan 568,Prefer not to say,64,24 Jake MeadowApt. 433,9416,Chloeville,Tasmania,Australia,active,49046,2021-07-24,2021-08-07,Adult
630,Jacket,Coach,XS,red,115,71,"A red coloured, XS sized, Coach Jacket",2426,492,93,2,186.0,568,fulan 568,Prefer not to say,64,24 Jake MeadowApt. 433,9416,Chloeville,Tasmania,Australia,active,49046,2021-07-24,2021-08-07,Adult
837,Jacket,Shearling,M,violet,95,74,"A violet coloured, M sized, Shearling Jacket",2424,492,117,1,117.0,568,fulan 568,Prefer not to say,64,24 Jake MeadowApt. 433,9416,Chloeville,Tasmania,Australia,active,49046,2021-07-24,2021-08-07,Adult
1023,Trousers,Relaxed Leg,L,orange,95,78,"A orange coloured, L sized, Relaxed Leg Trousers",2425,492,90,1,90.0,568,fulan 568,Prefer not to say,64,24 Jake MeadowApt. 433,9416,Chloeville,Tasmania,Australia,active,49046,2021-07-24,2021-08-07,Adult
1043,Trousers,Relaxed Leg,L,indigo,95,48,"A indigo coloured, L sized, Relaxed Leg Trousers",2421,492,90,3,270.0,568,fulan 568,Prefer not to say,64,24 Jake MeadowApt. 433,9416,Chloeville,Tasmania,Australia,active,49046,2021-07-24,2021-08-07,Adult
1205,Trousers,Pleated,XS,green,90,58,"A green coloured, XS sized, Pleated Trousers",2423,492,105,2,210.0,568,fulan 568,Prefer not to say,64,24 Jake MeadowApt. 433,9416,Chloeville,Tasmania,Australia,active,49046,2021-07-24,2021-08-07,Adult
31,Shirt,Oxford Cloth,S,violet,114,41,"A violet coloured, S sized, Oxford Cloth Shirt",3698,740,96,2,192.0,178,fulan 178,Prefer not to say,51,7504 Phoebe RoadApt. 552,6282,Lewiston,Australian Capital Territory,Australia,active,58226,2021-02-05,2021-02-10,Adult
396,Shirt,Casual Slim Fit,S,yellow,113,45,"A yellow coloured, S sized, Casual Slim Fit Shirt",3697,740,119,3,357.0,178,fulan 178,Prefer not to say,51,7504 Phoebe RoadApt. 552,6282,Lewiston,Australian Capital Territory,Australia,active,58226,2021-02-05,2021-02-10,Adult
704,Jacket,Trench Coat,XL,red,112,40,"A red coloured, XL sized, Trench Coat Jacket",3701,740,119,2,238.0,178,fulan 178,Prefer not to say,51,7504 Phoebe RoadApt. 552,6282,Lewiston,Australian Capital Territory,Australia,active,58226,2021-02-05,2021-02-10,Adult
990,Trousers,Wool,XS,yellow,111,67,"A yellow coloured, XS sized, Wool Trousers",3699,740,106,1,106.0,178,fulan 178,Prefer not to say,51,7504 Phoebe RoadApt. 552,6282,Lewiston,Australian Capital Territory,Australia,active,58226,2021-02-05,2021-02-10,Adult
1076,Trousers,Joggers,S,indigo,94,56,"A indigo coloured, S sized, Joggers Trousers",3700,740,93,2,186.0,178,fulan 178,Prefer not to say,51,7504 Phoebe RoadApt. 552,6282,Lewiston,Australian Capital Territory,Australia,active,58226,2021-02-05,2021-02-10,Adult
31,Shirt,Oxford Cloth,S,violet,114,41,"A violet coloured, S sized, Oxford Cloth Shirt",4204,839,96,3,288.0,306,fulan 306,Prefer not to say,68,344 Addison PlazaApt. 998,8581,West Audreyhaven,Queensland,Australia,active,42095,2021-09-16,2021-09-27,Senior
111,Shirt,Denim,S,orange,115,69,"A orange coloured, S sized, Denim Shirt",4209,839,92,1,92.0,306,fulan 306,Prefer not to say,68,344 Addison PlazaApt. 998,8581,West Audreyhaven,Queensland,Australia,active,42095,2021-09-16,2021-09-27,Senior
145,Shirt,Linen,XS,orange,116,70,"A orange coloured, XS sized, Linen Shirt",4206,839,91,2,182.0,306,fulan 306,Prefer not to say,68,344 Addison PlazaApt. 998,8581,West Audreyhaven,Queensland,Australia,active,42095,2021-09-16,2021-09-27,Senior
182,Shirt,Camp Collared,M,orange,112,65,"A orange coloured, M sized, Camp Collared Shirt",4205,839,98,3,294.0,306,fulan 306,Prefer not to say,68,344 Addison PlazaApt. 998,8581,West Audreyhaven,Queensland,Australia,active,42095,2021-09-16,2021-09-27,Senior
283,Shirt,Cuban Collar,L,red,93,45,"A red coloured, L sized, Cuban Collar Shirt",4211,839,105,1,105.0,306,fulan 306,Prefer not to say,68,344 Addison PlazaApt. 998,8581,West Audreyhaven,Queensland,Australia,active,42095,2021-09-16,2021-09-27,Senior
473,Jacket,Puffer,L,green,110,43,"A green coloured, L sized, Puffer Jacket",4212,839,118,1,118.0,306,fulan 306,Prefer not to say,68,344 Addison PlazaApt. 998,8581,West Audreyhaven,Queensland,Australia,active,42095,2021-09-16,2021-09-27,Senior
558,Jacket,Leather,L,violet,113,78,"A violet coloured, L sized, Leather Jacket",4210,839,98,3,294.0,306,fulan 306,Prefer not to say,68,344 Addison PlazaApt. 998,8581,West Audreyhaven,Queensland,Australia,active,42095,2021-09-16,2021-09-27,Senior
847,Trousers,Chinos,M,orange,100,73,"A orange coloured, M sized, Chinos Trousers",4203,839,113,2,226.0,306,fulan 306,Prefer not to say,68,344 Addison PlazaApt. 998,8581,West Audreyhaven,Queensland,Australia,active,42095,2021-09-16,2021-09-27,Senior
1019,Trousers,Relaxed Leg,XL,red,95,50,"A red coloured, XL sized, Relaxed Leg Trousers",4207,839,90,3,270.0,306,fulan 306,Prefer not to say,68,344 Addison PlazaApt. 998,8581,West Audreyhaven,Queensland,Australia,active,42095,2021-09-16,2021-09-27,Senior
1038,Trousers,Relaxed Leg,L,blue,95,61,"A blue coloured, L sized, Relaxed Leg Trousers",4208,839,90,2,180.0,306,fulan 306,Prefer not to say,68,344 Addison PlazaApt. 998,8581,West Audreyhaven,Queensland,Australia,active,42095,2021-09-16,2021-09-27,Senior
1076,Trousers,Joggers,S,indigo,94,56,"A indigo coloured, S sized, Joggers Trousers",4213,839,93,2,186.0,306,fulan 306,Prefer not to say,68,344 Addison PlazaApt. 998,8581,West Audreyhaven,Queensland,Australia,active,42095,2021-09-16,2021-09-27,Senior
32,Shirt,Oxford Cloth,M,violet,114,65,"A violet coloured, M sized, Oxford Cloth Shirt",584,124,96,3,288.0,776,fulan 776,Prefer not to say,24,3744 Max PlaceApt. 109,8348,Harveyville,Australian Capital Territory,Australia,active,43888,2021-07-06,2021-07-15,Youth
137,Shirt,Denim,M,violet,115,55,"A violet coloured, M sized, Denim Shirt",587,124,92,3,276.0,776,fulan 776,Prefer not to say,24,3744 Max PlaceApt. 109,8348,Harveyville,Australian Capital Territory,Australia,active,43888,2021-07-06,2021-07-15,Youth
200,Shirt,Camp Collared,XS,indigo,112,64,"A indigo coloured, XS sized, Camp Collared Shirt",585,124,98,3,294.0,776,fulan 776,Prefer not to say,24,3744 Max PlaceApt. 109,8348,Harveyville,Australian Capital Territory,Australia,active,43888,2021-07-06,2021-07-15,Youth
352,Shirt,Henley,M,red,92,52,"A red coloured, M sized, Henley Shirt",580,124,94,2,188.0,776,fulan 776,Prefer not to say,24,3744 Max PlaceApt. 109,8348,Harveyville,Australian Capital Territory,Australia,active,43888,2021-07-06,2021-07-15,Youth
563,Jacket,Bomber,L,red,90,50,"A red coloured, L sized, Bomber Jacket",581,124,100,1,100.0,776,fulan 776,Prefer not to say,24,3744 Max PlaceApt. 109,8348,Harveyville,Australian Capital Territory,Australia,active,43888,2021-07-06,2021-07-15,Youth
572,Jacket,Bomber,M,yellow,90,71,"A yellow coloured, M sized, Bomber Jacket",583,124,100,2,200.0,776,fulan 776,Prefer not to say,24,3744 Max PlaceApt. 109,8348,Harveyville,Australian Capital Territory,Australia,active,43888,2021-07-06,2021-07-15,Youth
640,Jacket,Coach,XS,yellow,115,52,"A yellow coloured, XS sized, Coach Jacket",589,124,93,1,93.0,776,fulan 776,Prefer not to say,24,3744 Max PlaceApt. 109,8348,Harveyville,Australian Capital Territory,Australia,active,43888,2021-07-06,2021-07-15,Youth
647,Jacket,Coach,m,green,115,63,"A green coloured, M sized, Coach Jacket",582,124,93,1,93.0,776,fulan 776,Prefer not to say,24,3744 Max PlaceApt. 109,8348,Harveyville,Australian Capital Territory,Australia,active,43888,2021-07-06,2021-07-15,Youth
1058,Trousers,Joggers,L,orange,94,49,"A orange coloured, L sized, Joggers Trousers",588,124,93,3,279.0,776,fulan 776,Prefer not to say,24,3744 Max PlaceApt. 109,8348,Harveyville,Australian Capital Territory,Australia,active,43888,2021-07-06,2021-07-15,Youth
1199,Trousers,Pleated,XL,orange,90,69,"A orange coloured, XL sized, Pleated Trousers",586,124,105,2,210.0,776,fulan 776,Prefer not to say,24,3744 Max PlaceApt. 109,8348,Harveyville,Australian Capital Territory,Australia,active,43888,2021-07-06,2021-07-15,Youth
32,Shirt,Oxford Cloth,M,violet,114,65,"A violet coloured, M sized, Oxford Cloth Shirt",3626,725,96,1,96.0,674,fulan 674,Prefer not to say,36,5420 Amelia IslandSuite 286,4389,Goodwinmouth,South Australia,Australia,active,55213,2021-09-26,2021-10-05,Adult
265,Shirt,Polo,XS,blue,117,56,"A blue coloured, XS sized, Polo Shirt",3625,725,95,3,285.0,674,fulan 674,Prefer not to say,36,5420 Amelia IslandSuite 286,4389,Goodwinmouth,South Australia,Australia,active,55213,2021-09-26,2021-10-05,Adult
1217,Trousers,Pleated,M,indigo,90,48,"A indigo coloured, M sized, Pleated Trousers",3627,725,105,3,315.0,674,fulan 674,Prefer not to say,36,5420 Amelia IslandSuite 286,4389,Goodwinmouth,South Australia,Australia,active,55213,2021-09-26,2021-10-05,Adult
1234,Trousers,Tracksuit Bottoms,XL,orange,91,42,"A orange coloured, XL sized, Tracksuit Bottoms Trousers",3628,725,112,1,112.0,674,fulan 674,Prefer not to say,36,5420 Amelia IslandSuite 286,4389,Goodwinmouth,South Australia,Australia,active,55213,2021-09-26,2021-10-05,Adult
32,Shirt,Oxford Cloth,M,violet,114,65,"A violet coloured, M sized, Oxford Cloth Shirt",4375,874,96,2,192.0,557,fulan 557,Prefer not to say,59,39 Liam ParadeApt. 343,7346,Lake Jesse,Tasmania,Australia,active,25370,2021-03-25,2021-04-10,Adult
421,Jacket,Denim,S,red,92,69,"A red coloured, S sized, Denim Jacket",4377,874,107,1,107.0,557,fulan 557,Prefer not to say,59,39 Liam ParadeApt. 343,7346,Lake Jesse,Tasmania,Australia,active,25370,2021-03-25,2021-04-10,Adult
488,Jacket,Puffer,L,violet,110,49,"A violet coloured, L sized, Puffer Jacket",4383,874,118,3,354.0,557,fulan 557,Prefer not to say,59,39 Liam ParadeApt. 343,7346,Lake Jesse,Tasmania,Australia,active,25370,2021-03-25,2021-04-10,Adult
744,Jacket,Peacoat,XL,orange,102,69,"A orange coloured, XL sized, Peacoat Jacket",4380,874,109,1,109.0,557,fulan 557,Prefer not to say,59,39 Liam ParadeApt. 343,7346,Lake Jesse,Tasmania,Australia,active,25370,2021-03-25,2021-04-10,Adult
826,Jacket,Shearling,S,blue,95,72,"A blue coloured, S sized, Shearling Jacket",4379,874,117,3,351.0,557,fulan 557,Prefer not to say,59,39 Liam ParadeApt. 343,7346,Lake Jesse,Tasmania,Australia,active,25370,2021-03-25,2021-04-10,Adult
919,Trousers,Drawstring,XL,orange,104,68,"A orange coloured, XL sized, Drawstring Trousers",4376,874,96,2,192.0,557,fulan 557,Prefer not to say,59,39 Liam ParadeApt. 343,7346,Lake Jesse,Tasmania,Australia,active,25370,2021-03-25,2021-04-10,Adult
973,Trousers,Slim-Fit,L,indigo,119,48,"A indigo coloured, L sized, Slim-Fit Trousers",4382,874,97,3,291.0,557,fulan 557,Prefer not to say,59,39 Liam ParadeApt. 343,7346,Lake Jesse,Tasmania,Australia,active,25370,2021-03-25,2021-04-10,Adult
1170,Trousers,High-Waisted,XS,green,98,42,"A green coloured, XS sized, High-Waisted Trousers",4378,874,99,1,99.0,557,fulan 557,Prefer not to say,59,39 Liam ParadeApt. 343,7346,Lake Jesse,Tasmania,Australia,active,25370,2021-03-25,2021-04-10,Adult
1238,Trousers,Tracksuit Bottoms,L,yellow,91,41,"A yellow coloured, L sized, Tracksuit Bottoms Trousers",4381,874,112,1,112.0,557,fulan 557,Prefer not to say,59,39 Liam ParadeApt. 343,7346,Lake Jesse,Tasmania,Australia,active,25370,2021-03-25,2021-04-10,Adult
33,Shirt,Oxford Cloth,L,violet,114,73,"A violet coloured, L sized, Oxford Cloth Shirt",595,126,96,2,192.0,326,fulan 326,Prefer not to say,54,624 Bode TrailSuite 795,6294,New Masonport,Northern Territory,Australia,active,29536,2021-01-31,2021-02-20,Adult
310,Shirt,Cuban Collar,XS,violet,93,49,"A violet coloured, XS sized, Cuban Collar Shirt",597,126,105,3,315.0,326,fulan 326,Prefer not to say,54,624 Bode TrailSuite 795,6294,New Masonport,Northern Territory,Australia,active,29536,2021-01-31,2021-02-20,Adult
312,Shirt,Cuban Collar,M,violet,93,67,"A violet coloured, M sized, Cuban Collar Shirt",593,126,105,2,210.0,326,fulan 326,Prefer not to say,54,624 Bode TrailSuite 795,6294,New Masonport,Northern Territory,Australia,active,29536,2021-01-31,2021-02-20,Adult
444,Jacket,Denim,XL,blue,92,80,"A blue coloured, XL sized, Denim Jacket",594,126,107,2,214.0,326,fulan 326,Prefer not to say,54,624 Bode TrailSuite 795,6294,New Masonport,Northern Territory,Australia,active,29536,2021-01-31,2021-02-20,Adult
613,Jacket,Cardigan,L,green,118,63,"A green coloured, L sized, Cardigan Jacket",596,126,112,2,224.0,326,fulan 326,Prefer not to say,54,624 Bode TrailSuite 795,6294,New Masonport,Northern Territory,Australia,active,29536,2021-01-31,2021-02-20,Adult
678,Jacket,Parka,L,yellow,119,72,"A yellow coloured, L sized, Parka Jacket",592,126,113,1,113.0,326,fulan 326,Prefer not to say,54,624 Bode TrailSuite 795,6294,New Masonport,Northern Territory,Australia,active,29536,2021-01-31,2021-02-20,Adult
33,Shirt,Oxford Cloth,L,violet,114,73,"A violet coloured, L sized, Oxford Cloth Shirt",2068,416,96,1,96.0,129,fulan 129,Prefer not to say,68,74 Ryan CircleSuite 426,1790,Port Harrychester,Western Australia,Australia,active,37878,2021-10-08,2021-10-25,Senior
182,Shirt,Camp Collared,M,orange,112,65,"A orange coloured, M sized, Camp Collared Shirt",2069,416,98,3,294.0,129,fulan 129,Prefer not to say,68,74 Ryan CircleSuite 426,1790,Port Harrychester,Western Australia,Australia,active,37878,2021-10-08,2021-10-25,Senior
217,Shirt,Chambray,M,orange,105,43,"A orange coloured, M sized, Chambray Shirt",2066,416,106,3,318.0,129,fulan 129,Prefer not to say,68,74 Ryan CircleSuite 426,1790,Port Harrychester,Western Australia,Australia,active,37878,2021-10-08,2021-10-25,Senior
270,Shirt,Polo,XS,indigo,117,47,"A indigo coloured, XS sized, Polo Shirt",2065,416,95,1,95.0,129,fulan 129,Prefer not to say,68,74 Ryan CircleSuite 426,1790,Port Harrychester,Western Australia,Australia,active,37878,2021-10-08,2021-10-25,Senior
798,Jacket,Pullover,l,indigo,114,50,"A indigo coloured, L sized, Pullover Jacket",2063,416,91,1,91.0,129,fulan 129,Prefer not to say,68,74 Ryan CircleSuite 426,1790,Port Harrychester,Western Australia,Australia,active,37878,2021-10-08,2021-10-25,Senior
1027,Trousers,Relaxed Leg,M,yellow,95,68,"A yellow coloured, M sized, Relaxed Leg Trousers",2067,416,90,3,270.0,129,fulan 129,Prefer not to say,68,74 Ryan CircleSuite 426,1790,Port Harrychester,Western Australia,Australia,active,37878,2021-10-08,2021-10-25,Senior
1141,Trousers,Cargo Pants,S,blue,106,63,"A blue coloured, S sized, Cargo Pants Trousers",2064,416,102,3,306.0,129,fulan 129,Prefer not to say,68,74 Ryan CircleSuite 426,1790,Port Harrychester,Western Australia,Australia,active,37878,2021-10-08,2021-10-25,Senior
33,Shirt,Oxford Cloth,L,violet,114,73,"A violet coloured, L sized, Oxford Cloth Shirt",2211,446,96,2,192.0,283,fulan 283,Male,23,812 Corwin Estate DrSuite 687,1336,New George,New South Wales,Australia,active,19398,2021-03-26,2021-03-30,Youth
201,Shirt,Camp Collared,S,indigo,112,50,"A indigo coloured, S sized, Camp Collared Shirt",2209,446,98,3,294.0,283,fulan 283,Male,23,812 Corwin Estate DrSuite 687,1336,New George,New South Wales,Australia,active,19398,2021-03-26,2021-03-30,Youth
541,Jacket,Leather,S,green,113,77,"A green coloured, S sized, Leather Jacket",2212,446,98,3,294.0,283,fulan 283,Male,23,812 Corwin Estate DrSuite 687,1336,New George,New South Wales,Australia,active,19398,2021-03-26,2021-03-30,Youth
725,Jacket,Trench Coat,XS,indigo,112,56,"A indigo coloured, XS sized, Trench Coat Jacket",2213,446,119,1,119.0,283,fulan 283,Male,23,812 Corwin Estate DrSuite 687,1336,New George,New South Wales,Australia,active,19398,2021-03-26,2021-03-30,Youth
932,Trousers,Drawstring,M,blue,104,41,"A blue coloured, M sized, Drawstring Trousers",2210,446,96,3,288.0,283,fulan 283,Male,23,812 Corwin Estate DrSuite 687,1336,New George,New South Wales,Australia,active,19398,2021-03-26,2021-03-30,Youth
33,Shirt,Oxford Cloth,L,violet,114,73,"A violet coloured, L sized, Oxford Cloth Shirt",2682,538,96,1,96.0,754,fulan 754,Prefer not to say,74,94 Hayden LaneSuite 912,1488,Lake Jesse,New South Wales,Australia,active,11543,2021-01-04,2021-01-26,Senior
74,Shirt,Flannel,XL,red,96,72,"A red coloured, XL sized, Flannel Shirt",2681,538,118,2,236.0,754,fulan 754,Prefer not to say,74,94 Hayden LaneSuite 912,1488,Lake Jesse,New South Wales,Australia,active,11543,2021-01-04,2021-01-26,Senior
213,Shirt,Chambray,L,red,105,44,"A red coloured, L sized, Chambray Shirt",2684,538,106,1,106.0,754,fulan 754,Prefer not to say,74,94 Hayden LaneSuite 912,1488,Lake Jesse,New South Wales,Australia,active,11543,2021-01-04,2021-01-26,Senior
279,Shirt,Polo,XL,violet,117,79,"A violet coloured, XL sized, Polo Shirt",2678,538,95,1,95.0,754,fulan 754,Prefer not to say,74,94 Hayden LaneSuite 912,1488,Lake Jesse,New South Wales,Australia,active,11543,2021-01-04,2021-01-26,Senior
351,Shirt,Henley,S,red,92,60,"A red coloured, S sized, Henley Shirt",2680,538,94,3,282.0,754,fulan 754,Prefer not to say,74,94 Hayden LaneSuite 912,1488,Lake Jesse,New South Wales,Australia,active,11543,2021-01-04,2021-01-26,Senior
494,Jacket,Windbreaker,XL,red,109,48,"A red coloured, XL sized, Windbreaker Jacket",2679,538,102,1,102.0,754,fulan 754,Prefer not to say,74,94 Hayden LaneSuite 912,1488,Lake Jesse,New South Wales,Australia,active,11543,2021-01-04,2021-01-26,Senior
810,Jacket,Shearling,XS,orange,95,54,"A orange coloured, XS sized, Shearling Jacket",2685,538,117,2,234.0,754,fulan 754,Prefer not to say,74,94 Hayden LaneSuite 912,1488,Lake Jesse,New South Wales,Australia,active,11543,2021-01-04,2021-01-26,Senior
1023,Trousers,Relaxed Leg,L,orange,95,78,"A orange coloured, L sized, Relaxed Leg Trousers",2683,538,90,1,90.0,754,fulan 754,Prefer not to say,74,94 Hayden LaneSuite 912,1488,Lake Jesse,New South Wales,Australia,active,11543,2021-01-04,2021-01-26,Senior
33,Shirt,Oxford Cloth,L,violet,114,73,"A violet coloured, L sized, Oxford Cloth Shirt",3399,685,96,3,288.0,851,fulan 851,Prefer not to say,71,71 Joseph TrailApt. 169,6648,North Emmashire,Australian Capital Territory,Australia,active,22299,2021-08-06,2021-08-21,Senior
275,Shirt,Polo,XS,violet,117,67,"A violet coloured, XS sized, Polo Shirt",3398,685,95,1,95.0,851,fulan 851,Prefer not to say,71,71 Joseph TrailApt. 169,6648,North Emmashire,Australian Capital Territory,Australia,active,22299,2021-08-06,2021-08-21,Senior
33,Shirt,Oxford Cloth,L,violet,114,73,"A violet coloured, L sized, Oxford Cloth Shirt",3657,733,96,1,96.0,387,fulan 387,Male,43,6239 Kreiger HillApt. 899,2080,Matthewstad,Victoria,Australia,active,42467,2021-05-26,2021-06-22,Adult
